handle,text,fav,location,
@TulsiGabbard,"'\\u201cYou must not lose faith in humanity. Humanity is an ocean; if a few drops of the ocean are dirty, the ocean does not become dirty.\\u201d \\u2014Gandhi'",762,None,""
@TulsiGabbard,"'Bees are vital to our ecosystem, keeping plants &amp; crops alive by pollination. We must ensure they don\\u2019t go extinct. \\nhttps://t.co/iKtMtlFL7T'",608,None,""
@TulsiGabbard,'Have you joined #TeamTulsi yet? Get the latest news here \\u2192 https://t.co/aXTw1rj9Oj',151,None,""
@TulsiGabbard,'Let us remember and celebrate Dr. King\\u2019s legacy this #BlackHistoryMonth and always. https://t.co/wmAr5Nc2gy',544,None,""
@TulsiGabbard,"'As I\\u2019ve said for years, this regime change war doesn\\u2019t serve our interests or the interests of the Syrian people. https://t.co/EfNv4FFlDR'",1161,None,""
@TulsiGabbard,'It\\u2019s time to bring back the Glass-Steagall Act. Big banks should not be allowed to gamble with your life savings &amp; your kid\\u2019s college fund.',1963,None,""
@TulsiGabbard,'Our nation\\u2019s leaders must stop supporting militant grps who are aiding terrorist orgs that wreak havoc &amp; destructio\\u2026 https://t.co/MqpJeHbcXr',1071,None,""
@TulsiGabbard,"It's always inspiring to witness the selfless spirit in which these men and women serve Hawai'i &amp; our country.\\u2026 https://t.co/yI64uHaDOf""""""",618,None,""
@TulsiGabbard,'@hawaiiarmynationalguard Blackhawk crew during drill duty weekend. Mahalo for your service! #NationalGuard https://t.co/e6kuPpRT8T',990,None,""
@TulsiGabbard,'Counterproductive regime change wars cost precious lives and resources. They also undermine our national security and economic prosperity.',1504,None,""
@TulsiGabbard,'We must engage in peace negotiations without pre-conditions. Our intervention has kept the peace process from movin\\u2026 https://t.co/W6L34bZUkH',917,None,""
@TulsiGabbard,"'\\u201cIt is not our differences that divide us. It is our inability to recognize, accept, and celebrate those differences.\\u201d \\u2014Audre Lorde'",734,None,""
@TulsiGabbard,'We can\\u2019t force families to choose between their family\\u2019s health or financial stability. It\\u2019s time for a national paid family &amp; medical leave',889,None,""
@TulsiGabbard,"'This weekend, I will be highlighting quotes from Tima Kurdi, who recently shared her powerful story on @Medium.\\u2026 https://t.co/IRg1wArQXQ'",454,None,""
@TulsiGabbard,"'We must fight against destructive trade deals that benefit corporations on the backs of American workers, who suffer as a result.'",1138,None,""
@TulsiGabbard,"'If you haven\\u2019t already, please read Tima Kurdi\\u2019s powerful story \\u2192\\nhttps://t.co/R72EAnNbJg https://t.co/weRY2P6vYO'",651,None,""
@TulsiGabbard,'I have always been willing to speak the truth \\u2014 I\\u2019m not going to stop now.',2795,None,""
@TulsiGabbard,'RT if you support comprehensive banking reform that prevents banks from becoming too big and too precarious.',1508,None,""
@TulsiGabbard,"'Yesterday, I joined fellow lawmakers in introducing the bipartisan Title VIII Nursing Workforce Reauthorization Act. https://t.co/Gbio0njMug'",183,None,""
@TulsiGabbard,"'Let\\u2019s continue to fight for equality for all people, regardless of race, gender, religion, sexual orientation, or other external differences'",1108,None,""
@TulsiGabbard,'We must all be vigilant in the fight against human trafficking and I applaud Shelia Fedrick for her quick thinking. \\nhttps://t.co/YB9Ibz4etv',548,None,""
@TulsiGabbard,'We need a financial system that works for every American \\u2014 not just greedy Wall Street banks.',1082,None,""
@TulsiGabbard,"'\\u201cStop arming terrorists. That sounds like something you couldn\\u2019t really argue against."" @thegardenisland\\nhttps://t.co/xTD1O59vms'",698,None,""
@TulsiGabbard,'I spoke with @EmmaVigeland from @TheYoungTurks about my trip to Syria. Watch here: https://t.co/3rrbi5EV2O',440,None,""
@TulsiGabbard,"'""Regime change policy has destroyed my country and forced my people to flee."" \\u2014Tima Kurdi\\nhttps://t.co/QvhNx60gaX'",688,None,""
@TulsiGabbard,'The Dakota Access Pipeline threatens precious water resources &amp; the balance of life. I #StandwithStandingRock',1269,None,""
@TulsiGabbard,"'""If peace is our goal, US foreign policy must change. Gabbard should be commended."" \\u2014@rep_tom_garrett\\nhttps://t.co/BlZq0LFGkE'",664,None,""
@TulsiGabbard,'We must stop directly &amp; indirectly providing weapons &amp; support to militants and groups allied with al-Qaeda &amp; ISIS. #StopArmingTerroristsAct',1727,None,""
@TulsiGabbard,'Congratulations to two of Hawai\\u02bbi\\u2019s teachers for receiving the Milken Educator Award! \\nhttps://t.co/br6P7LeZLE',187,None,""
@TulsiGabbard,'I\\u2019m proud to co-sponsor the WINGMAN Act to provide the service and care that our veterans have earned and deserve.',597,None,""
@TulsiGabbard,'Further deregulating Wall Street will make it easier for big banks to make risky bets on the backs of families. https://t.co/6Yza48hS1k',561,None,""
@TulsiGabbard,'Check out my recent conversation with Tucker Carlson about my bill: #StopArmingTerrorists Act.\\nhttps://t.co/TbJCJKsU7l',514,None,""
@TulsiGabbard,'\\u201cHe who is not courageous enough to take risks will accomplish nothing in life.\\u201d \\u2014Muhammad Ali',1032,None,""
@TulsiGabbard,"'Standing together, we can accomplish great things, even in the face of adversity.'",830,None,""
@TulsiGabbard,"'The Return to Prudent Banking Act will reinstate Glass-Steagall, protecting Americans from risky investment banking.\\nhttps://t.co/kDPBLVnxBr'",1131,None,""
@TulsiGabbard,'I am more determined than ever to fight for the American people and to fight for peace. RT if you\\u2019re with me.',3343,None,""
@TulsiGabbard,'We can\\u2019t ignore the pleas of the Syrian people. #voicesofsyria \\nhttps://t.co/xQlz7K8CrX',488,None,""
@TulsiGabbard,'\\u201cService to others is the rent you pay for your room here on earth.\\u201d \\u2014Muhammad Ali',1419,None,""
@TulsiGabbard,"'When you know the cost of war, it becomes your duty to advocate for peace. https://t.co/KMSJsWOBdC'",1702,None,""
@TulsiGabbard,"'Whether we agree or disagree with others, we must remember our responsibility to put the well-being of the American people &amp;our planet first'",1175,None,""
@TulsiGabbard,'RT @Rep_Tom_Garrett: Happy to see @thehill pick up my opinion piece. I stand with @TulsiPress https://t.co/8cjvlyKKDs\\n\\n#StopArmingTerrorist\\u2026',0,None,""
@TulsiGabbard,'The people of HI are being priced out of the housing market. I\\u2019m advocating for more affordable housing.\\nhttps://t.co/P2dgYJEV75',826,None,""
@TulsiGabbard,'Kumu\\u2019s Cupboard makes sure teachers no longer have to use their own money to provide school supplies. \\nhttps://t.co/8xpRGLY9KK',291,None,""
@TulsiGabbard,"'Standing together, we can accomplish great things, even in the face of adversity.'",677,None,""
@TulsiGabbard,'DAPL is a threat to essential water sources &amp; we must protect our water. Water is life. #noDAPL\\nhttps://t.co/yIug5U6O8S',737,None,""
@TulsiGabbard,"'\\u201cOur lives begin to end the day we become silent about things that matter.\\u201d \\u2014Martin Luther King, Jr. #BlackHistoryMonth'",1135,None,""
@TulsiGabbard,'We must protect Americans by separating risky investments from commercial banking #ReinstateGlassSteagall #PrudentBankingAct',741,None,""
@TulsiGabbard,'Joined colleagues today reintroducing our bipartisan legislation to reinstate the Glass-Steagall Act.\\u2026 https://t.co/PSQa8fvrjF',2898,None,""
@TulsiGabbard,'RT @democracynow: Army Corps Opens Public Comment on Dakota Access Pipeline https://t.co/vyTYhcehOC #DAPL https://t.co/x7EGA0hfD',0,None,""
@TulsiGabbard,"'Thank you, U.S. District Judge Ann Donnelly, for your quick action. Blanket bans of any group of people not ok. https://t.co/dsBg7LaodS'",2172,None,""
@TulsiGabbard,"'Our movement is one of love, aloha, and inclusivity \\u2014 regardless of race or religion. Your racist and hateful views\\u2026 https://t.co/Ig2Ec5wX5L'",2400,None,""
@TulsiGabbard,'\\u201cYou must be the change you wish to see in the world.\\u201d \\u2014Mahatma Gandhi',1741,None,""
@TulsiGabbard,'https://t.co/LIhKMKAvkF',1393,None,""
@TulsiGabbard,'Protecting our water shouldn\\u2019t be a partisan political issue. We must care for our home and care for our planet. #noDAPL',2188,None,""
@TulsiGabbard,'We should not ban refugees from our country.  But we must address the root cause that is making people flee their homes\\u2014 regime-change wars.',3258,None,""
@TulsiGabbard,'Yesterday I sat down with Jake Tapper to discuss my trip to Syria. View the full interview here: https://t.co/TeU786Ju9',981,None,""
@TulsiGabbard,"'.@PDAmerica: We thank you, Congresswoman Gabbard, for your courageous trip to Syria\\nhttps://t.co/1ygccBQLpz'",807,None,""
@TulsiGabbard,'This is deeply concerning. These pipelines threaten precious water and are harmful to our environment. #waterislife https://t.co/xj97CwefZd',1562,None,""
@TulsiGabbard,'The U.S. must stop supporting terrorists who are destroying Syria and her people.\\nhttps://t.co/Gngsh01XC',2264,None,""
@TulsiGabbard,'I met these beautiful children at a shelter in Aleppo. The message I heard from the Syrian people there: Give peace\\u2026 https://t.co/2Qzl837dfe',2487,None,""
@TulsiGabbard,"'The people of Syria are crying for peace, asking the US to stop arming terrorist ""rebels"" who are destroying Syria. \\nhttps://t.co/tu0O5ThBvc'",4304,None,""
@TulsiGabbard,"'RIP TPP! Thanks to the hard work of labor unions &amp; activists, our economy will focus on fair trade that empowers th\\u2026 https://t.co/MqaaIIN3aF'",1630,None,""
@TulsiGabbard,'I know the cost of war. I feel it is my duty to take every opportunity possible to advocate for peace.',5794,None,""
@TulsiGabbard,'Now is a time for us to lead a new gen. of leadership focused on serving the people. Let\\u2019s work together to make this movement a reality.',1329,None,""
@TulsiGabbard,"'#StopArmingTerrorists isn\\u2019t a partisan idea, it\\u2019s common sense.  Let\\u2019s do this together. Join me \\u2192 https://t.co/8QpITGY7ZD'",1507,None,""
@TulsiGabbard,'Continuing to fight for working people in Hawai\\u02bbi and across the country is one of my top priorities: \\nhttps://t.co/IPcEq96ZhF',483,None,""
@TulsiGabbard,'Our criminal justice reform system is broken.  It\\u2019s long past time we address high recidivism rates.  \\nhttps://t.co/1XG1ZFDAGH',559,None,""
@TulsiGabbard,'We must not allow the darkness of divisiveness to overcome. Let us work together for the wellbeing of others and ou\\u2026 https://t.co/dNRZlk0jLo',1320,None,""
@TulsiGabbard,"'The US must be careful when choosing to use military power, and just as importantly, when not to use that power https://t.co/IMP1I9nxAA'",1008,None,""
@TulsiGabbard,"Wall Street banks can't be allowed to continue the status quo\\u2014no accountability for their actions &amp; no transparency.\\nhttps://t.co/CttJzOFbjv""""""",894,None,""
@TulsiGabbard,'\\u201cThe U.S. Fish and Wildlife Service has designated the rusty patched bumblebee an endangered species.\\u201d\\nhttps://t.co/yuPO9BbWh1',394,None,""
@TulsiGabbard,'We\\u2019ve spent trillions on regime change wars while communities across our nation face a severe lack of resources and dire need.',2345,None,""
@TulsiGabbard,"'As we continue our political revolution, we must focus on real solutions and commit to serving all Americans.'",601,None,""
@TulsiGabbard,'The Trafficking Survivors Relief Act will help empower human trafficking survivors. https://t.co/gHL6sqA6oZ',250,None,""
@TulsiGabbard,'CVS should be commended for offering life-saving EpiPens at one-sixth of the price Mylan\\u2019s executives charged for it\\nhttps://t.co/z1O0HFyc45',1137,None,""
@TulsiGabbard,"'#MLKDay is a day to remember his universal message of hope, equality, and opportunity (what I call the aloha spirit\\u2026 https://t.co/3JNniaEL4i'",719,None,""
@TulsiGabbard,"'I need your help to pass the #StopArmingTerrorists Act, HR 258 \\u2014 an important bipartisan bill that is good for our\\u2026 https://t.co/yO5H0ASUJz'",5682,None,""
@TulsiGabbard,'The counterproductive regime-change war in Syria must end. Read more in this month\\u2019s MidWeek cover story \\u2192 https://t.co/IMP1I9nxAA',906,None,""
@TulsiGabbard,"'At age 91, Hubert had his \\u201cundesirable\\u201d discharge from the military for being gay changed to \\u201chonorable.\\u201d\\nhttps://t.co/uyRAmdRnlM'",921,None,""
@TulsiGabbard,"'\\u201cIf you want to make peace with your enemy, you have to work with your enemy. Then he becomes your partner.\\u201d \\u2014 Nelson Mandela'",1100,None,""
@TulsiGabbard,'Coral bleaching is a grave threat to Hawai\\u02bbi\\u2019s reefs. We must support research &amp; conservation efforts. \\nhttps://t.co/5UjJpNbOb9',403,None,""
